ID;Mun/UF;MUNICIPIO;UF;LATITUDE;LONGITUDE
2334;NOVA CANAA DO NORTE - MT;NOVA CANAA DO NORTE;MT;-10,55;-55,95
2516;SAO JOAO DE PIRABAS - PA;SAO JOAO DE PIRABAS;PA;-0,76;-47,17
4395;BOCAINA DO SUL - SC;BOCAINA DO SUL;SC;-27,74;-49,94
4455;GRAO PARA - SC;GRAO PARA;SC;-28,18;-49,21
4449;FREI ROGERIO - SC;FREI ROGERIO;SC;-27,17;-50,8
4577;RIO RUFINO - SC;RIO RUFINO;SC;-27,86;-49,77
4557;PONTE ALTA - SC;PONTE ALTA;SC;-27,48;-50,38
3272;ESPIGAO ALTO DO IGUACU - PR;ESPIGAO ALTO DO IGUACU;PR;-25,42;-52,83
2385;TAPURAH - MT;TAPURAH;MT;-12,77;-56,55
3251;CORONEL DOMINGOS SOARES - PR;CORONEL DOMINGOS SOARES;PR;-26,22;-52,03
4637;URUBICI - SC;URUBICI;SC;-28,01;-49,59
4456;GRAVATAL - SC;GRAVATAL;SC;-28,33;-49,03
2456;LIMOEIRO DO AJURU - PA;LIMOEIRO DO AJURU;PA;-1,89;-49,38
3416;PALOTINA - PR;PALOTINA;PR;-24,28;-53,84
2508;SANTO ANTONIO DO TAUA - PA;SANTO ANTONIO DO TAUA;PA;-1,15;-48,12
3527;SAUDADE DO IGUACU - PR;SAUDADE DO IGUACU;PR;-25,69;-52,61
4402;BRACO DO NORTE - SC;BRACO DO NORTE;SC;-28,27;-49,16
2524;TERRA ALTA - PA;TERRA ALTA;PA;-1,03;-47,9
4499;LAGUNA - SC;LAGUNA;SC;-28,48;-48,78
2499;SANTA BARBARA DO PARA - PA;SANTA BARBARA DO PARA;PA;-1,22;-48,29
2293;CARLINDA - MT;CARLINDA;MT;-9,95;-55,83
4644;VIDEIRA - SC;VIDEIRA;SC;-27;-51,15
4430;CORREIA PINTO - SC;CORREIA PINTO;SC;-27,58;-50,36
2330;NORTELANDIA - MT;NORTELANDIA;MT;-14,45;-56,8
4509;MACIEIRA - SC;MACIEIRA;SC;-26,85;-51,37
3457;QUEDAS DO IGUACU - PR;QUEDAS DO IGUACU;PR;-25,45;-52,9
3240;CHOPINZINHO - PR;CHOPINZINHO;PR;-25,85;-52,52
4609;SAO LUDGERO - SC;SAO LUDGERO;SC;-28,32;-49,17
4418;CAPIVARI DE BAIXO - SC;CAPIVARI DE BAIXO;SC;-28,44;-48,95
3236;CATANDUVAS - PR;CATANDUVAS;PR;-25,2;-53,15
2376;SAO JOSE DO RIO CLARO - MT;SAO JOSE DO RIO CLARO;MT;-13,44;-56,72
2460;MARACANA - PA;MARACANA;PA;-0,76;-47,45
2223;ELDORADO - MS;ELDORADO;MS;-23,78;-54,28
3377;MARIPA - PR;MARIPA;PR;-24,41;-53,83
4472;IOMERE - SC;IOMERE;SC;-27;-51,24
4378;ARROIO TRINTA - SC;ARROIO TRINTA;SC;-26,93;-51,33
2280;ARENAPOLIS - MT;ARENAPOLIS;MT;-14,45;-56,84
4638;URUPEMA - SC;URUPEMA;SC;-27,95;-49,87
3533;SULINA - PR;SULINA;PR;-25,7;-52,72
2458;MAGALHAES BARATA - PA;MAGALHAES BARATA;PA;-0,79;-47,59
4404;BRUNOPOLIS - SC;BRUNOPOLIS;SC;-27,3;-50,86
4633;TUBARAO - SC;TUBARAO;SC;-28,46;-49
4522;MONTE CARLO - SC;MONTE CARLO;SC;-27,22;-50,98
4583;SALTO VELOSO - SC;SALTO VELOSO;SC;-26,9;-51,4
4553;PINHEIRO PRETO - SC;PINHEIRO PRETO;SC;-27,05;-51,23
3234;CASCAVEL - PR;CASCAVEL;PR;-24,95;-53,45
3542;TERRA ROXA - PR;TERRA ROXA;PR;-24,15;-54,09
2241;MUNDO NOVO - MS;MUNDO NOVO;MS;-23,93;-54,27
4532;ORLEANS - SC;ORLEANS;SC;-28,35;-49,29
2238;LAGUNA CARAPA - MS;LAGUNA CARAPA;MS;-22,54;-55,15
2497;SALINOPOLIS - PA;SALINOPOLIS;PA;-0,62;-47,35
2243;NIOAQUE - MS;NIOAQUE;MS;-21,13;-55,83
3413;PALMAS - PR;PALMAS;PR;-26,48;-51,99
4547;PEDRAS GRANDES - SC;PEDRAS GRANDES;SC;-28,43;-49,18
4622;TANGARA - SC;TANGARA;SC;-27,1;-51,24
2487;PONTA DE PEDRAS - PA;PONTA DE PEDRAS;PA;-1,39;-48,87
3304;HONORIO SERPA - PR;HONORIO SERPA;PR;-26,14;-52,38
3507;SAO JOAO - PR;SAO JOAO;PR;-25,82;-52,72
2475;OEIRAS DO PARA - PA;OEIRAS DO PARA;PA;-2;-49,85
3252;CORONEL VIVIDA - PR;CORONEL VIVIDA;PR;-25,98;-52,56
4631;TREZE TILIAS - SC;TREZE TILIAS;SC;-27;-51,4
4537;PAINEL - SC;PAINEL;SC;-27,92;-50,1
2515;SAO JOAO DA PONTA - PA;SAO JOAO DA PONTA;PA;-0,85;-47,92
3545;TOLEDO - PR;TOLEDO;PR;-24,71;-53,74
3406;NOVA SANTA ROSA - PR;NOVA SANTA ROSA;PR;-24,46;-53,95
3294;GUAIRA - PR;GUAIRA;PR;-24,08;-54,25
4498;LAGES - SC;LAGES;SC;-27,81;-50,32
2337;NOVA MARILANDIA - MT;NOVA MARILANDIA;MT;-14,36;-56,96
2461;MARAPANIM - PA;MARAPANIM;PA;-0,71;-47,69
4463;IBIAM - SC;IBIAM;SC;-27,18;-51,23
2232;JAPORA - MS;JAPORA;MS;-23,89;-54,4
3547;TRES BARRAS DO PARANA - PR;TRES BARRAS DO PARANA;PR;-25,41;-53,18
3513;SAO JORGE D'OESTE - PR;SAO JORGE D'OESTE;PR;-25,7;-52,91
4502;LAURO MULLER - SC;LAURO MULLER;SC;-28,39;-49,39
4464;IBICARE - SC;IBICARE;SC;-27,09;-51,36
4607;SAO JOSE DO CERRITO - SC;SAO JOSE DO CERRITO;SC;-27,66;-50,58
2468;MUANA - PA;MUANA;PA;-1,52;-49,21
2227;IGUATEMI - MS;IGUATEMI;MS;-23,68;-54,56
2372;SANTO AFONSO - MT;SANTO AFONSO;MT;-14,49;-57
4490;JAGUARUNA - SC;JAGUARUNA;SC;-28,61;-49,02
4630;TREZE DE MAIO - SC;TREZE DE MAIO;SC;-28,55;-49,14
2519;SAO SEBASTIAO DA BOA VISTA - PA;SAO SEBASTIAO DA BOA VISTA;PA;-1,71;-49,54
4362;AGUA DOCE - SC;AGUA DOCE;SC;-26,99;-51,55
2438;CURUCA - PA;CURUCA;PA;-0,73;-47,85
3456;QUATRO PONTES - PR;QUATRO PONTES;PR;-24,57;-53,97
2303;DENISE - MT;DENISE;MT;-14,74;-57,05
2431;COLARES - PA;COLARES;PA;-0,93;-48,28
4396;BOM JARDIM DA SERRA - SC;BOM JARDIM DA SERRA;SC;-28,33;-49,62
2533;VIGIA - PA;VIGIA;PA;-0,85;-48,14
2270;ALTA FLORESTA - MT;ALTA FLORESTA;MT;-9,87;-56,08
4639;URUSSANGA - SC;URUSSANGA;SC;-28,51;-49,32
2436;CURRALINHO - PA;CURRALINHO;PA;-1,81;-49,79
4641;VARGEM - SC;VARGEM;SC;-27,48;-50,97
4584;SANGAO - SC;SANGAO;SC;-28,63;-49,12
3255;CRUZEIRO DO IGUACU - PR;CRUZEIRO DO IGUACU;PR;-25,61;-53,12
3497;SANTA TEREZA DO OESTE - PR;SANTA TEREZA DO OESTE;PR;-25,05;-53,63
4508;LUZERNA - SC;LUZERNA;SC;-27,13;-51,46
2509;SAO CAETANO DE ODIVELAS - PA;SAO CAETANO DE ODIVELAS;PA;-0,75;-48,02
3369;MARECHAL CANDIDO RONDON - PR;MARECHAL CANDIDO RONDON;PR;-24,55;-54,05
3325;ITAPEJARA D'OESTE - PR;ITAPEJARA D'OESTE;PR;-25,96;-52,81
3559;VERE - PR;VERE;PR;-25,88;-52,9
3264;DOIS VIZINHOS - PR;DOIS VIZINHOS;PR;-25,73;-53,05
2240;MIRANDA - MS;MIRANDA;MS;-20,24;-56,37
3386;MERCEDES - PR;MERCEDES;PR;-24,45;-54,16
4629;TREVISO - SC;TREVISO;SC;-28,51;-49,45
3411;OURO VERDE DO OESTE - PR;OURO VERDE DO OESTE;PR;-24,8;-53,9
4524;MORRO DA FUMACA - SC;MORRO DA FUMACA;SC;-28,65;-49,21
4493;JOACABA - SC;JOACABA;SC;-27,17;-51,5
4425;COCAL DO SUL - SC;COCAL DO SUL;SC;-28,6;-49,32
4462;HERVAL D'OESTE - SC;HERVAL D'OESTE;SC;-27,19;-51,49
4413;CAMPOS NOVOS - SC;CAMPOS NOVOS;SC;-27,4;-51,22
3202;BOA ESPERANCA DO IGUACU - PR;BOA ESPERANCA DO IGUACU;PR;-25,63;-53,21
4642;VARGEM BONITA - SC;VARGEM BONITA;SC;-27;-51,74
3204;BOA VISTA DA APARECIDA - PR;BOA VISTA DA APARECIDA;PR;-25,43;-53,4
4419;CATANDUVAS - SC;CATANDUVAS;SC;-27,07;-51,66
2283;BARRA DO BUGRES - MT;BARRA DO BUGRES;MT;-15,07;-57,18
3520;SAO PEDRO DO IGUACU - PR;SAO PEDRO DO IGUACU;PR;-24,93;-53,85
3354;LINDOESTE - PR;LINDOESTE;PR;-25,26;-53,57
3243;CLEVELANDIA - PR;CLEVELANDIA;PR;-26,39;-52,47
4604;SAO JOAQUIM - SC;SAO JOAQUIM;SC;-28,29;-49,93
4416;CAPAO ALTO - SC;CAPAO ALTO;SC;-27,93;-50,51
4618;SIDEROPOLIS - SC;SIDEROPOLIS;SC;-28,59;-49,42
4442;ERVAL VELHO - SC;ERVAL VELHO;SC;-27,27;-51,44
4545;PASSOS MAIA - SC;PASSOS MAIA;SC;-26,78;-52,05
3423;PATO BRANCO - PR;PATO BRANCO;PR;-26,22;-52,67
3208;BOM SUCESSO DO SUL - PR;BOM SUCESSO DO SUL;PR;-26,07;-52,83
4359;ABELARDO LUZ - SC;ABELARDO LUZ;SC;-26,56;-52,32
3376;MARIOPOLIS - PR;MARIOPOLIS;PR;-26,35;-52,55
2359;PORTO ESTRELA - MT;PORTO ESTRELA;MT;-15,32;-57,22
4358;ABDON BATISTA - SC;ABDON BATISTA;SC;-27,61;-51,02
2408;BAGRE - PA;BAGRE;PA;-1,9;-50,16
4432;CRICIUMA - SC;CRICIUMA;SC;-28,67;-49,37
4559;PONTE SERRADA - SC;PONTE SERRADA;SC;-26,87;-52,01
4466;ICARA - SC;ICARA;SC;-28,71;-49,3
2338;NOVA MARINGA - MT;NOVA MARINGA;MT;-13,02;-57,07
4497;LACERDOPOLIS - SC;LACERDOPOLIS;SC;-27,26;-51,55
2193;AMAMBAI - MS;AMAMBAI;MS;-23,1;-55,22
3404;NOVA PRATA DO IGUACU - PR;NOVA PRATA DO IGUACU;PR;-25,63;-53,34
4530;NOVA VENEZA - SC;NOVA VENEZA;SC;-28,63;-49,49
3493;SANTA LUCIA - PR;SANTA LUCIA;PR;-25,4;-53,56
3558;VERA CRUZ DO OESTE - PR;VERA CRUZ DO OESTE;PR;-25,05;-53,87
4422;CERRO NEGRO - SC;CERRO NEGRO;SC;-27,79;-50,87
3422;PATO BRAGADO - PR;PATO BRAGADO;PR;-24,62;-54,22
3515;SAO JOSE DAS PALMEIRAS - PR;SAO JOSE DAS PALMEIRAS;PR;-24,83;-54,06
4478;IRANI - SC;IRANI;SC;-27,02;-51,9
2341;NOVA OLIMPIA - MT;NOVA OLIMPIA;MT;-14,79;-57,28
4488;JABORA - SC;JABORA;SC;-27,17;-51,73
4411;CAMPO BELO DO SUL - SC;CAMPO BELO DO SUL;SC;-27,89;-50,76
2383;TABAPORA - MT;TABAPORA;MT;-10,8;-56,62
4535;OURO VERDE - SC;OURO VERDE;SC;-26,69;-52,31
2226;GUIA LOPES DA LAGUNA - MS;GUIA LOPES DA LAGUNA;MS;-21,45;-56,11
3562;VITORINO - PR;VITORINO;PR;-26,27;-52,78
3239;CEU AZUL - PR;CEU AZUL;PR;-25,14;-53,84
4640;VARGEAO - SC;VARGEAO;SC;-26,86;-52,15
2423;CACHOEIRA DO ARARI - PA;CACHOEIRA DO ARARI;PA;-1,01;-48,96
3484;SALTO DO LONTRA - PR;SALTO DO LONTRA;PR;-25,78;-53,3
3270;ENTRE RIOS DO OESTE - PR;ENTRE RIOS DO OESTE;PR;-24,7;-54,23
2234;JARDIM - MS;JARDIM;MS;-21,48;-56,13
4370;ANITA GARIBALDI - SC;ANITA GARIBALDI;SC;-27,68;-51,13
2498;SALVATERRA - PA;SALVATERRA;PA;-0,75;-48,51
4598;SAO DOMINGOS - SC;SAO DOMINGOS;SC;-26,55;-52,53
3268;ENEAS MARQUES - PR;ENEAS MARQUES;PR;-25,94;-53,16
4475;IPUACU - SC;IPUACU;SC;-26,63;-52,45
3466;RENASCENCA - PR;RENASCENCA;PR;-26,15;-52,96
4447;FORQUILHINHA - SC;FORQUILHINHA;SC;-28,74;-49,47
3231;CAPITAO LEONIDAS MARQUES - PR;CAPITAO LEONIDAS MARQUES;PR;-25,47;-53,61
4417;CAPINZAL - SC;CAPINZAL;SC;-27,34;-51,61
4534;OURO - SC;OURO;SC;-27,34;-51,61
2263;TACURU - MS;TACURU;MS;-23,63;-55,01
4496;JUPIA - SC;JUPIA;SC;-26,39;-52,72
3288;FRANCISCO BELTRAO - PR;FRANCISCO BELTRAO;PR;-26,08;-53,05
4450;GALVAO - SC;GALVAO;SC;-26,45;-52,68
4564;PRESIDENTE CASTELO BRANCO - SC;PRESIDENTE CASTELO BRANCO;SC;-27,22;-51,8
2522;SOURE - PA;SOURE;PA;-0,71;-48,52
3263;DIAMANTE D'OESTE - PR;DIAMANTE D'OESTE;PR;-24,94;-54,1
4397;BOM JESUS - SC;BOM JESUS;SC;-26,73;-52,39
3378;MARMELEIRO - PR;MARMELEIRO;PR;-26,14;-53,02
3399;NOVA ESPERANCA DO SUDOESTE - PR;NOVA ESPERANCA DO SUDOESTE;PR;-25,9;-53,26
4443;FAXINAL DOS GUEDES - SC;FAXINAL DOS GUEDES;SC;-26,85;-52,26
4429;CORONEL MARTINS - SC;CORONEL MARTINS;SC;-26,51;-52,66
4650;ZORTEA - SC;ZORTEA;SC;-27,45;-51,55
4505;LINDOIA DO SUL - SC;LINDOIA DO SUL;SC;-27,05;-52,06
4608;SAO LOURENCO DO OESTE - SC;SAO LOURENCO DO OESTE;SC;-26,35;-52,85
2250;PONTA PORA - MS;PONTA PORA;MS;-22,53;-55,72
4421;CELSO RAMOS - SC;CELSO RAMOS;SC;-27,63;-51,33
4513;MARACAJA - SC;MARACAJA;SC;-28,84;-49,45
3461;RAMILANDIA - PR;RAMILANDIA;PR;-25,12;-54,02
2197;ANTONIO JOAO - MS;ANTONIO JOAO;MS;-22,19;-55,94
4531;NOVO HORIZONTE - SC;NOVO HORIZONTE;SC;-26,44;-52,83
4476;IPUMIRIM - SC;IPUMIRIM;SC;-27,07;-52,13
3464;REALEZA - PR;REALEZA;PR;-25,76;-53,52
3381;MATELANDIA - PR;MATELANDIA;PR;-25,24;-53,99
4440;ENTRE RIOS - SC;ENTRE RIOS;SC;-26,72;-52,56
3492;SANTA IZABEL DO OESTE - PR;SANTA IZABEL DO OESTE;PR;-25,82;-53,48
4647;XANXERE - SC;XANXERE;SC;-26,87;-52,4
4473;IPIRA - SC;IPIRA;SC;-27,4;-51,77
2384;TANGARA DA SERRA - MT;TANGARA DA SERRA;MT;-14,61;-57,48
4518;MELEIRO - SC;MELEIRO;SC;-28,82;-49,63
4591;SANTIAGO DO SUL - SC;SANTIAGO DO SUL;SC;-26,63;-52,68
3489;SANTA HELENA - PR;SANTA HELENA;PR;-24,86;-54,33
4554;PIRATUBA - SC;PIRATUBA;SC;-27,42;-51,77
2401;ALTAMIRA - PA;ALTAMIRA;PA;-3,2;-52,2
2206;BONITO - MS;BONITO;MS;-21,12;-56,48
4426;CONCORDIA - SC;CONCORDIA;SC;-27,23;-52,02
2200;ARAL MOREIRA - MS;ARAL MOREIRA;MS;-22,93;-55,63
4376;ARARANGUA - SC;ARARANGUA;SC;-28,93;-49,48
3925;BARRACAO - RS;BARRACAO;RS;-27,67;-51,46
2347;PARANAITA - MT;PARANAITA;MT;-9,66;-56,47
4525;MORRO GRANDE - SC;MORRO GRANDE;SC;-28,8;-49,72
2205;BODOQUENA - MS;BODOQUENA;MS;-20,53;-56,71
4383;BALNEARIO ARROIO DO SILVA - SC;BALNEARIO ARROIO DO SILVA;SC;-28,98;-49,41
3176;AMPERE - PR;AMPERE;PR;-25,91;-53,47
4374;ARABUTA - SC;ARABUTA;SC;-27,16;-52,14
2260;SETE QUEDAS - MS;SETE QUEDAS;MS;-23,97;-55,03
4549;PERITIBA - SC;PERITIBA;SC;-27,37;-51,9
4113;MACHADINHO - RS;MACHADINHO;RS;-27,56;-51,66
4594;SAO BERNARDINO - SC;SAO BERNARDINO;SC;-26,47;-52,96
3389;MISSAL - PR;MISSAL;PR;-25,09;-54,24
4446;FORMOSA DO SUL - SC;FORMOSA DO SUL;SC;-26,64;-52,79
4500;LAJEADO GRANDE - SC;LAJEADO GRANDE;SC;-26,85;-52,56
4515;MAREMA - SC;MAREMA;SC;-26,8;-52,62
3366;MANFRINOPOLIS - PR;MANFRINOPOLIS;PR;-26,14;-53,31
3385;MEDIANEIRA - PR;MEDIANEIRA;PR;-25,29;-54,09
4568;QUILOMBO - SC;QUILOMBO;SC;-26,72;-52,72
4412;CAMPO ERE - SC;CAMPO ERE;SC;-26,39;-53,07
2215;CORONEL SAPUCAIA - MS;CORONEL SAPUCAIA;MS;-23,27;-55,52
4648;XAVANTINA - SC;XAVANTINA;SC;-27,06;-52,34
4367;ALTO BELA VISTA - SC;ALTO BELA VISTA;SC;-27,45;-51,87
2421;BREVES - PA;BREVES;PA;-1,68;-50,48
2488;PORTEL - PA;PORTEL;PA;-1,93;-50,82
2472;NOVO PROGRESSO - PA;NOVO PROGRESSO;PA;-7,14;-55,38
4635;TURVO - SC;TURVO;SC;-28,92;-49,67
4625;TIMBE DO SUL - SC;TIMBE DO SUL;SC;-28,83;-49,84
3440;PLANALTO - PR;PLANALTO;PR;-25,71;-53,76
3529;SERRANOPOLIS DO IGUACU - PR;SERRANOPOLIS DO IGUACU;PR;-25,38;-54,05
3230;CAPANEMA - PR;CAPANEMA;PR;-25,67;-53,8
4119;MARCELINO RAMOS - RS;MARCELINO RAMOS;RS;-27,46;-51,9
2535;VITORIA DO XINGU - PA;VITORIA DO XINGU;PA;-2,88;-52,01
3432;PINHAL DE SAO BENTO - PR;PINHAL DE SAO BENTO;PR;-26,03;-53,48
4616;SEARA - SC;SEARA;SC;-27,14;-52,31
2464;MELGACO - PA;MELGACO;PA;-1,8;-50,71
3482;SALGADO FILHO - PR;SALGADO FILHO;PR;-26,17;-53,36
4261;SAO JOSE DOS AUSENTES - RS;SAO JOSE DOS AUSENTES;RS;-28,74;-50,06
4649;XAXIM - SC;XAXIM;SC;-26,96;-52,53
4441;ERMO - SC;ERMO;SC;-28,98;-49,64
3322;ITAIPULANDIA - PR;ITAIPULANDIA;PR;-25,13;-54,3
4479;IRATI - SC;IRATI;SC;-26,65;-52,89
3198;BELA VISTA DA CAROBA - PR;BELA VISTA DA CAROBA;PR;-25,88;-53,66
3279;FLOR DA SERRA DO SUL - PR;FLOR DA SERRA DO SUL;PR;-26,26;-53,3
4260;SAO JOSE DO OURO - RS;SAO JOSE DO OURO;RS;-27,76;-51,59
4028;ESMERALDA - RS;ESMERALDA;RS;-28,05;-51,19
4379;ARVOREDO - SC;ARVOREDO;SC;-27,07;-52,45
2286;CACERES - MT;CACERES;MT;-16,07;-57,67
3429;PEROLA D'OESTE - PR;PEROLA D'OESTE;PR;-25,82;-53,74
4492;JARDINOPOLIS - SC;JARDINOPOLIS;SC;-26,72;-52,86
4121;MARIANO MORO - RS;MARIANO MORO;RS;-27,35;-52,14
4126;MAXIMILIANO DE ALMEIDA - RS;MAXIMILIANO DE ALMEIDA;RS;-27,63;-51,8
4539;PALMA SOLA - SC;PALMA SOLA;SC;-26,34;-53,27
4427;CORDILHEIRA ALTA - SC;CORDILHEIRA ALTA;SC;-26,98;-52,6
4636;UNIAO DO OESTE - SC;UNIAO DO OESTE;SC;-26,76;-52,85
4428;CORONEL FREITAS - SC;CORONEL FREITAS;SC;-26,9;-52,7
4489;JACINTO MACHADO - SC;JACINTO MACHADO;SC;-28,99;-49,76
3945;CACIQUE DOBLE - RS;CACIQUE DOBLE;RS;-27,77;-51,66
4582;SALTINHO - SC;SALTINHO;SC;-26,6;-53,05
3519;SAO MIGUEL DO IGUACU - PR;SAO MIGUEL DO IGUACU;PR;-25,34;-54,23
4295;SEVERIANO DE ALMEIDA - RS;SEVERIANO DE ALMEIDA;RS;-27,43;-52,11
4165;PAIM FILHO - RS;PAIM FILHO;RS;-27,71;-51,76
4619;SOMBRIO - SC;SOMBRIO;SC;-29,11;-49,61
2500;SANTA CRUZ DO ARARI - PA;SANTA CRUZ DO ARARI;PA;-0,66;-49,17
3932;BOM JESUS - RS;BOM JESUS;RS;-28,66;-50,41
4481;ITA - SC;ITA;SC;-27,29;-52,32
4620;SUL BRASIL - SC;SUL BRASIL;SC;-26,73;-52,96
4386;BALNEARIO GAIVOTA - SC;BALNEARIO GAIVOTA;SC;-29,15;-49,57
4327;TUPANCI DO SUL - RS;TUPANCI DO SUL;RS;-27,92;-51,53
4345;VIADUTOS - RS;VIADUTOS;RS;-27,56;-52,02
4424;CHAPECO - SC;CHAPECO;SC;-27,09;-52,61
4364;AGUAS FRIAS - SC;AGUAS FRIAS;SC;-26,88;-52,85
4316;TRES ARROIOS - RS;TRES ARROIOS;RS;-27,49;-52,14
4588;SANTA ROSA DO SUL - SC;SANTA ROSA DO SUL;SC;-29,13;-49,7
4617;SERRA ALTA - SC;SERRA ALTA;SC;-26,72;-53,04
2418;BRASIL NOVO - PA;BRASIL NOVO;PA;-3,26;-52,66
3449;PRANCHITA - PR;PRANCHITA;PR;-26,02;-53,74
4528;NOVA ITABERABA - SC;NOVA ITABERABA;SC;-26,94;-52,81
2521;SENADOR JOSE PORFIRIO - PA;SENADOR JOSE PORFIRIO;PA;-2,59;-51,95
4245;SANTO EXPEDITO DO SUL - RS;SANTO EXPEDITO DO SUL;RS;-27,9;-51,64
3206;BOM JESUS DO SUL - PR;BOM JESUS DO SUL;PR;-26,19;-53,59
3906;ARATIBA - RS;ARATIBA;RS;-27,39;-52,3
4398;BOM JESUS DO OESTE - SC;BOM JESUS DO OESTE;SC;-26,69;-53,09
3971;CARLOS GOMES - RS;CARLOS GOMES;RS;-27,71;-51,91
3503;SANTO ANTONIO DO SUDOESTE - PR;SANTO ANTONIO DO SUDOESTE;PR;-26,07;-53,72
4051;GAURAMA - RS;GAURAMA;RS;-27,58;-52,09
4536;PAIAL - SC;PAIAL;SC;-27,25;-52,49
2248;PARANHOS - MS;PARANHOS;MS;-23,89;-55,43
4590;SANTA TEREZINHA DO PROGRESSO - SC;SANTA TEREZINHA DO PROGRESSO;SC;-26,61;-53,2
2463;MEDICILANDIA - PA;MEDICILANDIA;PA;-3,44;-52,88
4527;NOVA ERECHIM - SC;NOVA ERECHIM;SC;-26,9;-52,9
4520;MODELO - SC;MODELO;SC;-26,77;-53,05
4623;TIGRINHOS - SC;TIGRINHOS;SC;-26,68;-53,15
2344;NOVO HORIZONTE DO NORTE - MT;NOVO HORIZONTE DO NORTE;MT;-11,41;-57,35
4252;SAO JOAO DA URTIGA - RS;SAO JOAO DA URTIGA;RS;-27,82;-51,82
4552;PINHALZINHO - SC;PINHALZINHO;SC;-26,84;-52,99
4368;ANCHIETA - SC;ANCHIETA;SC;-26,53;-53,33
4139;MUITOS CAPOES - RS;MUITOS CAPOES;RS;-28,31;-51,18
2357;PORTO DOS GAUCHOS - MT;PORTO DOS GAUCHOS;MT;-11,53;-57,41
2402;ANAJAS - PA;ANAJAS;PA;-0,98;-49,94
3197;BARRACAO - PR;BARRACAO;PR;-26,25;-53,63
3914;AUREA - RS;AUREA;RS;-27,69;-52,04
4437;DIONISIO CERQUEIRA - SC;DIONISIO CERQUEIRA;SC;-26,25;-53,64
3923;BARRA DO RIO AZUL - RS;BARRA DO RIO AZUL;RS;-27,4;-52,41
4460;GUARUJA DO SUL - SC;GUARUJA DO SUL;SC;-26,38;-53,52
4336;VACARIA - RS;VACARIA;RS;-28,51;-50,93
4090;ITATIBA DO SUL - RS;ITATIBA DO SUL;RS;-27,38;-52,45
4097;JAQUIRANA - RS;JAQUIRANA;RS;-28,88;-50,35
3976;CENTENARIO - RS;CENTENARIO;RS;-27,76;-51,99
4514;MARAVILHA - SC;MARAVILHA;SC;-26,76;-53,17
4614;SAUDADES - SC;SAUDADES;SC;-26,92;-53
4606;SAO JOSE DO CEDRO - SC;SAO JOSE DO CEDRO;SC;-26,45;-53,49
4611;SAO MIGUEL DA BOA VISTA - SC;SAO MIGUEL DA BOA VISTA;SC;-26,69;-53,25
3498;SANTA TEREZINHA DE ITAIPU - PR;SANTA TEREZINHA DE ITAIPU;PR;-25,36;-54,48
2204;BELA VISTA - MS;BELA VISTA;MS;-22,1;-56,52
4461;GUATAMBU - SC;GUATAMBU;SC;-27,13;-52,78
4603;SAO JOAO DO SUL - SC;SAO JOAO DO SUL;SC;-29,22;-49,81
4555;PLANALTO ALEGRE - SC;PLANALTO ALEGRE;SC;-27,07;-52,86
3950;CAMBARA DO SUL - RS;CAMBARA DO SUL;RS;-29,04;-50,14
4226;SANANDUVA - RS;SANANDUVA;RS;-27,95;-51,8
4580;ROMELANDIA - SC;ROMELANDIA;SC;-26,67;-53,31
4130;MONTE ALEGRE DOS CAMPOS - RS;MONTE ALEGRE DOS CAMPOS;RS;-28,68;-50,78
2237;LADARIO - MS;LADARIO;MS;-19;-57,6
4544;PASSO DE TORRES - SC;PASSO DE TORRES;SC;-29,31;-49,72
4563;PRAIA GRANDE - SC;PRAIA GRANDE;SC;-29,19;-49,95
4104;LAGOA VERMELHA - RS;LAGOA VERMELHA;RS;-28,2;-51,52
4024;ERECHIM - RS;ERECHIM;RS;-27,63;-52,27
4114;MAMPITUBA - RS;MAMPITUBA;RS;-29,21;-49,93
4567;PRINCESA - SC;PRINCESA;SC;-26,44;-53,59
2288;CAMPO NOVO DO PARECIS - MT;CAMPO NOVO DO PARECIS;MT;-13,67;-57,89
4026;ERVAL GRANDE - RS;ERVAL GRANDE;RS;-27,39;-52,57
4313;TORRES - RS;TORRES;RS;-29,33;-49,72
2323;LAMBARI D'OESTE - MT;LAMBARI D'OESTE;MT;-15,32;-58
4433;CUNHA PORA - SC;CUNHA PORA;SC;-26,89;-53,16
4434;CUNHATAI - SC;CUNHATAI;SC;-26,96;-53,09
4420;CAXAMBU DO SUL - SC;CAXAMBU DO SUL;SC;-27,16;-52,87
2216;CORUMBA - MS;CORUMBA;MS;-19;-57,65
4363;AGUAS DE CHAPECO - SC;AGUAS DE CHAPECO;SC;-27,07;-52,98
4388;BARRA BONITA - SC;BARRA BONITA;SC;-26,65;-53,44
4596;SAO CARLOS - SC;SAO CARLOS;SC;-27,07;-53
4477;IRACEMINHA - SC;IRACEMINHA;SC;-26,82;-53,27
4458;GUARACIABA - SC;GUARACIABA;SC;-26,59;-53,51
3918;BARAO DE COTEGIPE - RS;BARAO DE COTEGIPE;RS;-27,62;-52,38
4044;FLORIANO PEIXOTO - RS;FLORIANO PEIXOTO;RS;-27,86;-52,08
4444;FLOR DO SERTAO - SC;FLOR DO SERTAO;SC;-26,77;-53,34
4072;IBIACA - RS;IBIACA;RS;-28,05;-51,85
2319;JUARA - MT;JUARA;MT;-11,25;-57,52
3984;CHARRUA - RS;CHARRUA;RS;-27,95;-52,01
